order_id,Order Date,ship_date,ship_mode,customer_name,segment,state,country,product_id,category,sub_category,product_name,sales,quantity,discount,shipping_cost
IN-2011-43634,03/12/2011,07/12/2011,Standard Class,Joni Blumstein,Consumer,Jawa Timur,Indonesia,OFF-BI-10000928,Office Supplies,Binders,"Ibico Binder, Clear",25,2,0.17,3.71
IZ-2011-9230,03/12/2011,10/12/2011,Standard Class,Charles Crestani,Consumer,Babil,Iraq,OFF-BIN-10000837,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",49,2,0,3.6
SF-2011-7060,03/12/2011,07/12/2011,Standard Class,Yana Sorensen,Corporate,Eastern Cape,South Africa,OFF-BIN-10000772,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",30,1,0,2.43
CA-2011-164861,03/12/2011,06/12/2011,Second Class,Matthew Clasen,Corporate,Missouri,United States,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,26,4,0,2.05
MX-2011-106264,03/12/2011,06/12/2011,First Class,Ralph Ritter,Consumer,Distrito Federal,Mexico,OFF-BI-10000963,Office Supplies,Binders,"Acco Index Tab, Clear",17,3,0,1.49
US-2011-166366,03/12/2011,07/12/2011,Standard Class,Dorothy Dickinson,Consumer,Panama,Panama,OFF-PA-10000320,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",20,3,0.4,1.33
ES-2011-1406120,03/12/2011,03/12/2011,Same Day,Lisa Ryan,Corporate,Hamburg,Germany,OFF-BI-10004801,Office Supplies,Binders,"Acco Binding Machine, Durable",53,1,0,0.02
SO-2011-3370,04/12/2011,09/12/2011,Standard Class,Darren Powers,Consumer,Banaadir,Somalia,FUR-HON-10001689,Furniture,Chairs,"Hon Executive Leather Armchair, Red",459,1,0,24.34
CA-2011-127187,04/12/2011,08/12/2011,Standard Class,Cathy Prescott,Corporate,New York,United States,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,130,2,0,15.99
SO-2011-3370,04/12/2011,09/12/2011,Standard Class,Darren Powers,Consumer,Banaadir,Somalia,OFF-SAN-10000874,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",26,1,0,2.27
IT-2011-1111988,05/12/2011,10/12/2011,Standard Class,Xylona Preis,Consumer,Hovedstaden,Denmark,TEC-MA-10003743,Technology,Machines,"StarTech Printer, Durable",641,5,0.5,115.47
CA-2011-106376,05/12/2011,10/12/2011,Standard Class,Brendan Sweed,Corporate,Arizona,United States,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113,8,0.2,104.67
MX-2011-169397,05/12/2011,09/12/2011,Second Class,Jim Sink,Corporate,Managua,Nicaragua,TEC-PH-10004437,Technology,Phones,"Cisco Speaker Phone, with Caller ID",831,9,0,102.86
MX-2011-151365,05/12/2011,12/12/2011,Standard Class,Harold Engle,Corporate,Morelos,Mexico,TEC-CO-10002404,Technology,Copiers,"HP Fax Machine, Color",802,4,0.002,101.64
MX-2011-151365,05/12/2011,12/12/2011,Standard Class,Harold Engle,Corporate,Morelos,Mexico,FUR-CH-10004746,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",744,3,0.2,90.94
CA-2011-125542,05/12/2011,07/12/2011,First Class,Nona Balk,Corporate,Pennsylvania,United States,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348,7,0.2,73.87
IN-2011-27408,05/12/2011,09/12/2011,Second Class,Laura Armstrong,Corporate,Uttar Pradesh,India,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",917,8,0,68.99
IN-2011-85788,05/12/2011,09/12/2011,Standard Class,Max Jones,Consumer,New South Wales,Australia,TEC-MA-10000606,Technology,Machines,"Epson Phone, Wireless",810,10,0,67.75
US-2011-137001,05/12/2011,09/12/2011,Second Class,Thea Hendricks,Consumer,Ouest,Haiti,FUR-CH-10004011,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",367,2,0.4,51.05
CA-2011-166191,05/12/2011,09/12/2011,Second Class,David Kendrick,Corporate,Illinois,United States,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,409,7,0.2,44.64
CA-2011-150203,05/12/2011,07/12/2011,First Class,Joni Blumstein,Consumer,California,United States,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250,6,0,36.78
IN-2011-67392,05/12/2011,10/12/2011,Standard Class,Zuschuss Donatelli,Consumer,Dhaka,Bangladesh,FUR-FU-10001246,Furniture,Furnishings,"Advantus Frame, Durable",324,3,0,24.63
US-2011-126116,05/12/2011,10/12/2011,Standard Class,Chuck Sachs,Consumer,La Romana,Dominican Republic,OFF-BI-10001533,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",158,6,0.2,22.93
US-2011-137001,05/12/2011,09/12/2011,Second Class,Thea Hendricks,Consumer,Ouest,Haiti,TEC-AC-10004853,Technology,Accessories,"Logitech Memory Card, Programmable",126,3,0.4,18.98
CA-2011-125542,05/12/2011,07/12/2011,First Class,Nona Balk,Corporate,Pennsylvania,United States,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,173,4,0.2,15.48
IN-2011-67392,05/12/2011,10/12/2011,Standard Class,Zuschuss Donatelli,Consumer,Dhaka,Bangladesh,OFF-AR-10001405,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",107,6,0,14.8
CA-2011-106376,05/12/2011,10/12/2011,Standard Class,Brendan Sweed,Corporate,Arizona,United States,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,168,4,0.2,12.88
CA-2011-151162,05/12/2011,09/12/2011,Standard Class,Erin Ashbrook,Corporate,Ohio,United States,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,180,2,0.4,12.68
IN-2011-67392,05/12/2011,10/12/2011,Standard Class,Zuschuss Donatelli,Consumer,Dhaka,Bangladesh,OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",99,2,0,12.1
MX-2011-169397,05/12/2011,09/12/2011,Second Class,Jim Sink,Corporate,Managua,Nicaragua,OFF-EN-10000084,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",79,4,0,10.82
MX-2011-169397,05/12/2011,09/12/2011,Second Class,Jim Sink,Corporate,Managua,Nicaragua,OFF-SU-10001968,Office Supplies,Supplies,"Acme Scissors, Steel",50,3,0,8.38
IN-2011-85725,05/12/2011,08/12/2011,Second Class,Tim Taslimi,Corporate,Hawke's Bay,New Zealand,OFF-AR-10003738,Office Supplies,Art,"Boston Canvas, Fluorescent",110,2,0,7.4
CA-2011-151162,05/12/2011,09/12/2011,Standard Class,Erin Ashbrook,Corporate,Ohio,United States,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98,3,0.2,6.88
IT-2011-1111988,05/12/2011,10/12/2011,Standard Class,Xylona Preis,Consumer,Hovedstaden,Denmark,OFF-SU-10002379,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",41,3,0.5,6.29
MX-2011-151365,05/12/2011,12/12/2011,Standard Class,Harold Engle,Corporate,Morelos,Mexico,OFF-ST-10000442,Office Supplies,Storage,"Rogers Box, Wire Frame",31,2,0,4.91
MX-2011-134824,05/12/2011,09/12/2011,Standard Class,Barry Blumstein,Corporate,Santo Domingo,Dominican Republic,OFF-FA-10001199,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",49,7,0.2,3.8
ES-2011-5950121,05/12/2011,09/12/2011,Standard Class,Ellis Ballard,Corporate,Mecklenburg-Vorpommern,Germany,OFF-FA-10002264,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",42,3,0,3.54
MX-2011-169397,05/12/2011,09/12/2011,Second Class,Jim Sink,Corporate,Managua,Nicaragua,OFF-BI-10000280,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",23,5,0,3.21
IN-2011-20443,05/12/2011,10/12/2011,Second Class,Christopher Conant,Consumer,Jawa Barat,Indonesia,OFF-BI-10002424,Office Supplies,Binders,"Avery Binder, Economy",21,2,0.17,3.01
CA-2011-166191,05/12/2011,09/12/2011,Second Class,David Kendrick,Corporate,Illinois,United States,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",25,2,0.2,2.87
CA-2011-151162,05/12/2011,09/12/2011,Standard Class,Erin Ashbrook,Corporate,Ohio,United States,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,0.2,2.33
AO-2011-9910,05/12/2011,12/12/2011,Standard Class,Roy Phan,Corporate,Luanda,Angola,OFF-HAR-10002083,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",29,4,0,2.19
CA-2011-151162,05/12/2011,09/12/2011,Standard Class,Erin Ashbrook,Corporate,Ohio,United States,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,37,1,0.4,2.1
ES-2011-1527372,05/12/2011,08/12/2011,First Class,Duane Noonan,Consumer,Murcia,Spain,OFF-FA-10000834,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",17,2,0,1.99
CA-2011-133830,05/12/2011,10/12/2011,Standard Class,Rob Lucas,Consumer,California,United States,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49,4,0,1.99
CA-2011-138296,05/12/2011,12/12/2011,Standard Class,Roy Collins,Consumer,Virginia,United States,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,25,2,0,1.74
ES-2011-1527372,05/12/2011,08/12/2011,First Class,Duane Noonan,Consumer,Murcia,Spain,FUR-BO-10002182,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",990,5,0,1.7
CA-2011-133830,05/12/2011,10/12/2011,Standard Class,Rob Lucas,Consumer,California,United States,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26,9,0,1.45
CA-2011-133830,05/12/2011,10/12/2011,Standard Class,Rob Lucas,Consumer,California,United States,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,1.15
NI-2011-2740,05/12/2011,09/12/2011,Standard Class,Anna Andreadi,Consumer,Lagos,Nigeria,OFF-AVE-10001750,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",16,2,0.7,1.06
CA-2011-151162,05/12/2011,09/12/2011,Standard Class,Erin Ashbrook,Corporate,Ohio,United States,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,30,4,0.7,0.63
NI-2011-2740,05/12/2011,09/12/2011,Standard Class,Anna Andreadi,Consumer,Lagos,Nigeria,OFF-STO-10001671,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",2,1,0.7,0.14
CA-2011-106726,06/12/2011,08/12/2011,First Class,Roland Schwarz,Corporate,California,United States,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261,7,0,506.49
IN-2011-76758,06/12/2011,13/12/2011,Standard Class,Andrew Gjertsen,Corporate,Hunan,China,TEC-CO-10000562,Technology,Copiers,"HP Wireless Fax, Digital",2519,7,0,283.09
ES-2011-3142386,06/12/2011,06/12/2011,Same Day,Liz Thompson,Consumer,Hamburg,Germany,TEC-PH-10001066,Technology,Phones,"Apple Smart Phone, Cordless",636,1,0,151.11
IN-2011-52300,06/12/2011,07/12/2011,First Class,Alan Hwang,Consumer,Inner Mongolia,China,TEC-CO-10002578,Technology,Copiers,"Canon Copy Machine, Laser",1049,4,0,104.6
IN-2011-15788,06/12/2011,12/12/2011,Standard Class,Steve Chapman,Corporate,Jakarta,Indonesia,OFF-AP-10003568,Office Supplies,Appliances,"Hoover Stove, Black",1885,4,0.17,101.67
IN-2011-19652,06/12/2011,09/12/2011,First Class,Greg Hansen,Consumer,Singapore,Singapore,OFF-ST-10000107,Office Supplies,Storage,"Eldon File Cart, Industrial",639,5,0,87
ES-2011-2072928,06/12/2011,11/12/2011,Standard Class,Barry Franz,Home Office,Rhône-Alpes,France,FUR-CH-10000685,Furniture,Chairs,"Hon Executive Leather Armchair, Black",1234,3,0.1,58.46
ES-2011-3729382,06/12/2011,08/12/2011,Second Class,Candace McMahon,Corporate,Apulia,Italy,TEC-PH-10002663,Technology,Phones,"Nokia Signal Booster, VoIP",246,3,0.4,52.42
US-2011-112872,06/12/2011,11/12/2011,Second Class,Ryan Crowe,Consumer,Oregon,United States,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275,1,0.5,39.36
US-2011-163860,06/12/2011,11/12/2011,Second Class,Carl Ludwig,Consumer,Coahuila,Mexico,FUR-CH-10001810,Furniture,Chairs,"Harbour Creations Chairmat, Red",346,9,0.2,36.31
US-2011-140452,06/12/2011,10/12/2011,Standard Class,Berenike Kampe,Consumer,Illinois,United States,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,215,5,0.5,24.38
IN-2011-12764,06/12/2011,11/12/2011,Standard Class,Chris McAfee,Consumer,Guangxi,China,TEC-AC-10004249,Technology,Accessories,"Logitech Flash Drive, USB",246,8,0,21.42
ES-2011-4479011,06/12/2011,06/12/2011,Same Day,Brian Thompson,Consumer,Sicily,Italy,OFF-BI-10000880,Office Supplies,Binders,"Wilson Jones Binder, Recycled",120,9,0,21.15
ES-2011-4479011,06/12/2011,06/12/2011,Same Day,Brian Thompson,Consumer,Sicily,Italy,OFF-FA-10004824,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",113,7,0,13.97
MX-2011-155719,06/12/2011,11/12/2011,Standard Class,MaryBeth Skach,Consumer,Guanajuato,Mexico,FUR-CH-10003448,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",136,4,0.2,12.4
ES-2011-3729382,06/12/2011,08/12/2011,Second Class,Candace McMahon,Corporate,Apulia,Italy,TEC-PH-10002222,Technology,Phones,"Cisco Office Telephone, VoIP",48,1,0.4,12.1
IN-2011-21668,06/12/2011,10/12/2011,Standard Class,Darrin Martin,Consumer,Hunan,China,OFF-SU-10004872,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",116,4,0,10.38
ES-2011-3142386,06/12/2011,06/12/2011,Same Day,Liz Thompson,Consumer,Hamburg,Germany,OFF-AR-10000724,Office Supplies,Art,"Boston Pens, Fluorescent",46,3,0,8.9
ES-2011-3729382,06/12/2011,08/12/2011,Second Class,Candace McMahon,Corporate,Apulia,Italy,OFF-BI-10002718,Office Supplies,Binders,"Avery Binder, Durable",29,2,0,8.5
ES-2011-5375215,06/12/2011,12/12/2011,Standard Class,Marc Crier,Consumer,Centre,France,FUR-CH-10003440,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",180,2,0.1,8.37
ES-2011-5375215,06/12/2011,12/12/2011,Standard Class,Marc Crier,Consumer,Centre,France,TEC-PH-10003995,Technology,Phones,"Nokia Audio Dock, VoIP",142,1,0.15,8.01
MX-2011-145793,06/12/2011,08/12/2011,Second Class,Deborah Brumfield,Home Office,Quezaltenango,Guatemala,TEC-AC-10004975,Technology,Accessories,"SanDisk Numeric Keypad, Erganomic",76,2,0,7.61
SF-2011-7990,06/12/2011,08/12/2011,Second Class,Barbara Fisher,Corporate,Gauteng,South Africa,FUR-BUS-10002192,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",143,1,0,7.28
IR-2011-3940,06/12/2011,09/12/2011,First Class,Herbert Flentye,Consumer,Tehran,Iran,OFF-CAM-10002611,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",46,1,0,7.27
IN-2011-52300,06/12/2011,07/12/2011,First Class,Alan Hwang,Consumer,Inner Mongolia,China,OFF-LA-10003971,Office Supplies,Labels,"Novimex Color Coded Labels, Laser Printer Compatible",37,3,0,6.64
IR-2011-3940,06/12/2011,09/12/2011,First Class,Herbert Flentye,Consumer,Tehran,Iran,OFF-WIL-10002233,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",48,6,0,5.94
CA-2011-155390,06/12/2011,11/12/2011,Standard Class,Barry Gonzalez,Consumer,Tennessee,United States,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42,2,0.2,4.99
US-2011-140452,06/12/2011,10/12/2011,Standard Class,Berenike Kampe,Consumer,Illinois,United States,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35,2,0.2,4.73
IN-2011-76758,06/12/2011,13/12/2011,Standard Class,Andrew Gjertsen,Corporate,Hunan,China,OFF-AR-10001965,Office Supplies,Art,"BIC Markers, Easy-Erase",80,3,0,4.4
CA-2011-110030,06/12/2011,08/12/2011,Second Class,Luke Foster,Consumer,Texas,United States,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,24,3,0.6,4.26
US-2011-140452,06/12/2011,10/12/2011,Standard Class,Berenike Kampe,Consumer,Illinois,United States,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35,4,0.2,3.72
ID-2011-46819,06/12/2011,10/12/2011,Standard Class,Laurel Workman,Corporate,Western Australia,Australia,OFF-SU-10003717,Office Supplies,Supplies,"Stiletto Ruler, Serrated",73,7,0.1,3.61
MX-2011-146577,06/12/2011,11/12/2011,Standard Class,Maria Etezadi,Home Office,Arica y Parinacota,Chile,OFF-PA-10004313,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11",68,3,0,3.53
IN-2011-12764,06/12/2011,11/12/2011,Standard Class,Chris McAfee,Consumer,Guangxi,China,OFF-SU-10000178,Office Supplies,Supplies,"Acme Ruler, Easy Grip",55,3,0,3.41
US-2011-112872,06/12/2011,11/12/2011,Second Class,Ryan Crowe,Consumer,Oregon,United States,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53,3,0.2,3.08
IN-2011-76758,06/12/2011,13/12/2011,Standard Class,Andrew Gjertsen,Corporate,Hunan,China,OFF-PA-10003686,Office Supplies,Paper,"SanDisk Message Books, Multicolor",50,2,0,2.34
US-2011-140452,06/12/2011,10/12/2011,Standard Class,Berenike Kampe,Consumer,Illinois,United States,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14,4,0.8,2.03
ES-2011-3291135,06/12/2011,12/12/2011,Standard Class,Philip Fox,Consumer,England,United Kingdom,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",28,1,0,1.99
IN-2011-76758,06/12/2011,13/12/2011,Standard Class,Andrew Gjertsen,Corporate,Hunan,China,OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",26,2,0,1.53
US-2011-140452,06/12/2011,10/12/2011,Standard Class,Berenike Kampe,Consumer,Illinois,United States,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,11,3,0.6,1.23
MX-2011-131779,06/12/2011,12/12/2011,Standard Class,Andrew Roberts,Consumer,Tamaulipas,Mexico,OFF-BI-10003022,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",19,1,0,0.8
IN-2011-16831,06/12/2011,11/12/2011,Standard Class,Vivian Mathis,Consumer,Rajasthan,India,OFF-ST-10003274,Office Supplies,Storage,"Eldon Box, Wire Frame",9,1,0,0.49
US-2011-140452,06/12/2011,10/12/2011,Standard Class,Berenike Kampe,Consumer,Illinois,United States,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,5,2,0.8,0.39
IN-2011-43375,07/12/2011,11/12/2011,Standard Class,Sample Company A,Home Office,Queensland,Australia,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",2875,5,0.1,302.01
US-2011-151967,07/12/2011,10/12/2011,Second Class,Michael Dominguez,Corporate,Panama,Panama,FUR-BO-10002084,Furniture,Bookcases,"Dania Library with Doors, Metal",724,5,0.4,123.48
CA-2011-154592,07/12/2011,08/12/2011,First Class,Erica Hernandez,Home Office,California,United States,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,165,3,0,61.23
PL-2011-9920,07/12/2011,08/12/2011,First Class,John Dryer,Consumer,Masovia,Poland,OFF-FEL-10001865,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",273,2,0,49.9
IN-2011-25889,07/12/2011,11/12/2011,Standard Class,Ben Peterman,Corporate,New South Wales,Australia,FUR-BO-10000035,Furniture,Bookcases,"Dania Classic Bookcase, Pine",2596,7,0.1,47.83
IN-2011-61960,07/12/2011,13/12/2011,Standard Class,Patrick O'Donnell,Consumer,Chittagong,Bangladesh,FUR-BO-10002682,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",596,4,0,45.37
ID-2011-30747,07/12/2011,11/12/2011,Standard Class,Sue Ann Reed,Consumer,Seoul,South Korea,FUR-TA-10003748,Furniture,Tables,"Bevis Round Table, Adjustable Height",312,3,0.8,34.99
IN-2011-34751,07/12/2011,11/12/2011,Standard Class,Julie Prescott,Home Office,Heilongjiang,China,FUR-BO-10000208,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",371,3,0,30.59
IN-2011-25889,07/12/2011,11/12/2011,Standard Class,Ben Peterman,Corporate,New South Wales,Australia,TEC-MA-10002701,Technology,Machines,"Konica Inkjet, Durable",561,2,0.1,27.12
CA-2011-101392,07/12/2011,13/12/2011,Standard Class,Ann Steele,Home Office,Washington,United States,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269,7,0,23.68
MD-2011-4910,07/12/2011,13/12/2011,Standard Class,Zuschuss Donatelli,Consumer,Chisinau,Moldova,TEC-PAN-10000979,Technology,Machines,"Panasonic Receipt Printer, Wireless",242,2,0,21.8
MX-2011-118549,07/12/2011,12/12/2011,Standard Class,Barbara Fisher,Corporate,Paraíba,Brazil,TEC-PH-10004901,Technology,Phones,"Nokia Office Telephone, Cordless",272,6,0,15.45
ES-2011-1962134,07/12/2011,14/12/2011,Standard Class,Patrick Gardner,Consumer,Saxony-Anhalt,Germany,FUR-FU-10001691,Furniture,Furnishings,"Deflect-O Photo Frame, Black",156,3,0,9.87
IN-2011-14528,07/12/2011,11/12/2011,Standard Class,Tony Molinari,Consumer,Zhejiang,China,OFF-ST-10001554,Office Supplies,Storage,"Eldon Folders, Industrial",87,5,0,6.98
IN-2011-43375,07/12/2011,11/12/2011,Standard Class,Sample Company A,Home Office,Queensland,Australia,OFF-SU-10003332,Office Supplies,Supplies,"Elite Letter Opener, Steel",43,2,0.1,5.47
ES-2011-3870093,07/12/2011,11/12/2011,Second Class,Khloe Miller,Consumer,Berlin,Germany,OFF-AR-10003829,Office Supplies,Art,"Stanley Markers, Fluorescent",106,5,0.1,4.64
ID-2011-30747,07/12/2011,11/12/2011,Standard Class,Sue Ann Reed,Consumer,Seoul,South Korea,OFF-EN-10002434,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",25,2,0.5,4.36
CA-2011-159681,07/12/2011,13/12/2011,Standard Class,Patrick O'Brill,Consumer,Virginia,United States,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,106,4,0,4.03
PL-2011-9920,07/12/2011,08/12/2011,First Class,John Dryer,Consumer,Masovia,Poland,OFF-ADV-10000551,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",27,2,0,3.91
IN-2011-25889,07/12/2011,11/12/2011,Standard Class,Ben Peterman,Corporate,New South Wales,Australia,FUR-FU-10000783,Furniture,Furnishings,"Advantus Light Bulb, Durable",108,7,0.1,3.62
